datetime,price,is_weekend,datetime,hour,dayofweek,year,dayofyear,dayofmonth,month,weekofyear,is_holiday,temp,tsun,VIX,DAX,EURUSD,grid_load,residual_load,total_DH_generation,energy_balance,price_prediction
2022-01-01 00:00:00,50.05,True,2022-01-01 00:00:00,0,5,2022,1,1,1,52,False,11.9,0.0,,,,42310.25,10779.5,52473.0,10162.75,
2022-01-01 01:00:00,41.33,True,2022-01-01 01:00:00,1,5,2022,1,1,1,52,False,11.9,0.0,,,,40419.0,9956.5,50246.0,9827.0,
2022-01-01 02:00:00,43.22,True,2022-01-01 02:00:00,2,5,2022,1,1,1,52,False,11.9,0.0,,,,39095.75,10040.5,49656.0,10560.25,
2022-01-01 03:00:00,45.46,True,2022-01-01 03:00:00,3,5,2022,1,1,1,52,False,11.9,0.0,,,,38066.5,10459.0,47619.0,9552.5,
2022-01-01 04:00:00,37.67,True,2022-01-01 04:00:00,4,5,2022,1,1,1,52,False,11.8,0.0,,,,38188.25,11932.75,45778.0,7589.75,
2022-01-01 05:00:00,39.7,True,2022-01-01 05:00:00,5,5,2022,1,1,1,52,False,11.8,0.0,,,,37342.0,12500.5,44719.0,7377.0,
2022-01-01 06:00:00,40.59,True,2022-01-01 06:00:00,6,5,2022,1,1,1,52,False,11.8,0.0,,,,35916.0,12190.25,43976.0,8060.0,
2022-01-01 07:00:00,43.26,True,2022-01-01 07:00:00,7,5,2022,1,1,1,52,False,11.9,0.0,,,,37227.25,14890.75,42806.0,5578.75,
2022-01-01 08:00:00,49.66,True,2022-01-01 08:00:00,8,5,2022,1,1,1,52,False,11.9,0.0,,,,39798.5,18620.25,42996.0,3197.5,
2022-01-01 09:00:00,70.05,True,2022-01-01 09:00:00,9,5,2022,1,1,1,52,False,12.0,0.0,,,,42681.5,21471.25,44961.0,2279.5,
2022-01-01 10:00:00,76.79,True,2022-01-01 10:00:00,10,5,2022,1,1,1,52,False,12.0,0.0,,,,45139.25,23229.75,46608.0,1468.75,
2022-01-01 11:00:00,84.1,True,2022-01-01 11:00:00,11,5,2022,1,1,1,52,False,12.2,0.0,,,,48018.25,25676.25,46654.0,-1364.25,
2022-01-01 12:00:00,94.74,True,2022-01-01 12:00:00,12,5,2022,1,1,1,52,False,12.6,0.0,,,,48966.0,27053.5,46976.0,-1990.0,
2022-01-01 13:00:00,96.8,True,2022-01-01 13:00:00,13,5,2022,1,1,1,52,False,12.7,0.0,,,,47680.0,27458.75,43696.0,-3984.0,
2022-01-01 14:00:00,97.17,True,2022-01-01 14:00:00,14,5,2022,1,1,1,52,False,12.5,0.0,,,,46417.0,28749.5,41577.0,-4840.0,
2022-01-01 15:00:00,101.0,True,2022-01-01 15:00:00,15,5,2022,1,1,1,52,False,12.4,0.0,,,,46308.0,31437.25,41298.0,-5010.0,
2022-01-01 16:00:00,126.6,True,2022-01-01 16:00:00,16,5,2022,1,1,1,52,False,12.4,0.0,,,,48155.25,34208.75,43882.0,-4273.25,
2022-01-01 17:00:00,149.97,True,2022-01-01 17:00:00,17,5,2022,1,1,1,52,False,12.3,0.0,,,,51300.25,36009.5,46102.0,-5198.25,
2022-01-01 18:00:00,146.33,True,2022-01-01 18:00:00,18,5,2022,1,1,1,52,False,12.2,0.0,,,,52272.5,35393.5,48870.0,-3402.5,
2022-01-01 19:00:00,140.28,True,2022-01-01 19:00:00,19,5,2022,1,1,1,52,False,12.0,0.0,,,,50979.25,32669.25,51844.0,864.75,
2022-01-01 20:00:00,121.88,True,2022-01-01 20:00:00,20,5,2022,1,1,1,52,False,11.8,0.0,,,,48796.75,29138.25,52375.0,3578.25,
2022-01-01 21:00:00,102.61,True,2022-01-01 21:00:00,21,5,2022,1,1,1,52,False,11.4,0.0,,,,47522.25,26560.5,50911.0,3388.75,
2022-01-01 22:00:00,97.46,True,2022-01-01 22:00:00,22,5,2022,1,1,1,52,False,11.0,0.0,,,,47009.0,25039.25,48987.0,1978.0,
2022-01-01 23:00:00,85.16,True,2022-01-01 23:00:00,23,5,2022,1,1,1,52,False,10.6,0.0,,,,44596.5,21600.5,47936.0,3339.5,
2022-01-02 00:00:00,57.08,True,2022-01-02 00:00:00,0,6,2022,2,2,1,52,False,9.9,0.0,,,,45590.75,21764.5,47614.0,2023.25,
2022-01-02 01:00:00,52.59,True,2022-01-02 01:00:00,1,6,2022,2,2,1,52,False,9.2,0.0,,,,44495.25,20642.75,47145.0,2649.75,
2022-01-02 02:00:00,48.97,True,2022-01-02 02:00:00,2,6,2022,2,2,1,52,False,8.7,0.0,,,,44124.0,20182.25,46912.0,2788.0,
2022-01-02 03:00:00,34.94,True,2022-01-02 03:00:00,3,6,2022,2,2,1,52,False,8.5,0.0,,,,43972.75,19986.25,46773.0,2800.25,
2022-01-02 04:00:00,29.56,True,2022-01-02 04:00:00,4,6,2022,2,2,1,52,False,8.4,0.0,,,,44588.0,20713.5,46259.0,1671.0,
2022-01-02 05:00:00,33.97,True,2022-01-02 05:00:00,5,6,2022,2,2,1,52,False,8.3,0.0,,,,44417.75,20724.0,45774.0,1356.25,
2022-01-02 06:00:00,34.52,True,2022-01-02 06:00:00,6,6,2022,2,2,1,52,False,8.1,0.0,,,,44063.5,20060.75,46386.0,2322.5,
2022-01-02 07:00:00,41.8,True,2022-01-02 07:00:00,7,6,2022,2,2,1,52,False,8.3,0.0,,,,44847.75,20453.75,47890.0,3042.25,
2022-01-02 08:00:00,48.95,True,2022-01-02 08:00:00,8,6,2022,2,2,1,52,False,9.0,0.0,,,,47443.25,22012.75,50205.0,2761.75,
2022-01-02 09:00:00,60.01,True,2022-01-02 09:00:00,9,6,2022,2,2,1,52,False,9.7,0.0,,,,50976.25,23089.25,53243.0,2266.75,
2022-01-02 10:00:00,70.09,True,2022-01-02 10:00:00,10,6,2022,2,2,1,52,False,10.5,0.0,,,,53292.75,22424.5,57068.0,3775.25,
2022-01-02 11:00:00,66.26,True,2022-01-02 11:00:00,11,6,2022,2,2,1,52,False,10.6,0.0,,,,55468.25,21847.5,61207.0,5738.75,
2022-01-02 12:00:00,64.54,True,2022-01-02 12:00:00,12,6,2022,2,2,1,52,False,10.3,0.0,,,,55598.5,19560.25,63392.0,7793.5,
2022-01-02 13:00:00,46.96,True,2022-01-02 13:00:00,13,6,2022,2,2,1,52,False,10.2,0.0,,,,54696.5,16905.25,63282.0,8585.5,
2022-01-02 14:00:00,40.01,True,2022-01-02 14:00:00,14,6,2022,2,2,1,52,False,10.0,0.0,,,,53694.5,14831.5,63775.0,10080.5,
2022-01-02 15:00:00,29.11,True,2022-01-02 15:00:00,15,6,2022,2,2,1,52,False,10.0,0.0,,,,53073.75,13830.25,63978.0,10904.25,
2022-01-02 16:00:00,32.76,True,2022-01-02 16:00:00,16,6,2022,2,2,1,52,False,10.3,0.0,,,,54358.75,14855.5,65008.0,10649.25,
2022-01-02 17:00:00,42.97,True,2022-01-02 17:00:00,17,6,2022,2,2,1,52,False,10.9,0.0,,,,57261.75,16984.75,67512.0,10250.25,
2022-01-02 18:00:00,60.96,True,2022-01-02 18:00:00,18,6,2022,2,2,1,52,False,11.0,0.0,,,,58343.0,17647.75,68717.0,10374.0,
2022-01-02 19:00:00,60.94,True,2022-01-02 19:00:00,19,6,2022,2,2,1,52,False,11.2,0.0,,,,57850.0,17133.5,68569.0,10719.0,
2022-01-02 20:00:00,54.12,True,2022-01-02 20:00:00,20,6,2022,2,2,1,52,False,11.5,0.0,,,,56003.75,15750.75,66554.0,10550.25,
2022-01-02 21:00:00,46.16,True,2022-01-02 21:00:00,21,6,2022,2,2,1,52,False,11.4,0.0,,,,54271.75,14590.75,64575.0,10303.25,
2022-01-02 22:00:00,46.29,True,2022-01-02 22:00:00,22,6,2022,2,2,1,52,False,11.2,0.0,,,,53797.5,15423.5,63044.0,9246.5,
2022-01-02 23:00:00,32.93,True,2022-01-02 23:00:00,23,6,2022,2,2,1,52,False,10.2,0.0,,,,51105.75,13182.5,61752.0,10646.25,
2022-01-03 00:00:00,0.31,False,2022-01-03 00:00:00,0,0,2022,3,3,1,1,False,9.7,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,49078.75,12483.25,58474.0,9395.25,
2022-01-03 01:00:00,-0.01,False,2022-01-03 01:00:00,1,0,2022,3,3,1,1,False,10.0,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,47375.0,10738.25,57051.0,9676.0,
2022-01-03 02:00:00,-0.07,False,2022-01-03 02:00:00,2,0,2022,3,3,1,1,False,9.3,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,46770.5,9224.5,55836.0,9065.5,
2022-01-03 03:00:00,-1.05,False,2022-01-03 03:00:00,3,0,2022,3,3,1,1,False,8.9,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,47158.0,8805.75,56201.0,9043.0,
2022-01-03 04:00:00,-1.0,False,2022-01-03 04:00:00,4,0,2022,3,3,1,1,False,9.1,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,48625.0,9705.25,56790.0,8165.0,
2022-01-03 05:00:00,0.32,False,2022-01-03 05:00:00,5,0,2022,3,3,1,1,False,9.1,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,51491.25,11957.75,60923.0,9431.75,
2022-01-03 06:00:00,37.55,False,2022-01-03 06:00:00,6,0,2022,3,3,1,1,False,8.1,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,56968.75,16354.5,67287.0,10318.25,
2022-01-03 07:00:00,88.76,False,2022-01-03 07:00:00,7,0,2022,3,3,1,1,False,8.2,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,61726.0,20849.75,72954.0,11228.0,
2022-01-03 08:00:00,122.93,False,2022-01-03 08:00:00,8,0,2022,3,3,1,1,False,8.6,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,64284.0,23204.0,76077.0,11793.0,
2022-01-03 09:00:00,110.17,False,2022-01-03 09:00:00,9,0,2022,3,3,1,1,False,8.5,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,65518.0,23220.25,77051.0,11533.0,
2022-01-03 10:00:00,93.38,False,2022-01-03 10:00:00,10,0,2022,3,3,1,1,False,9.0,6.0,17.600000381469727,15947.4404296875,1.1373846530914307,65845.25,21578.25,77438.0,11592.75,
2022-01-03 11:00:00,90.73,False,2022-01-03 11:00:00,11,0,2022,3,3,1,1,False,10.0,29.0,17.600000381469727,15947.4404296875,1.1373846530914307,67319.25,21129.5,77714.0,10394.75,
2022-01-03 12:00:00,82.37,False,2022-01-03 12:00:00,12,0,2022,3,3,1,1,False,10.1,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,67654.0,20654.75,77702.0,10048.0,
2022-01-03 13:00:00,80.9,False,2022-01-03 13:00:00,13,0,2022,3,3,1,1,False,10.5,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,66820.0,20605.75,76890.0,10070.0,
2022-01-03 14:00:00,80.99,False,2022-01-03 14:00:00,14,0,2022,3,3,1,1,False,10.8,6.0,17.600000381469727,15947.4404296875,1.1373846530914307,65562.5,21750.25,74668.0,9105.5,
2022-01-03 15:00:00,98.05,False,2022-01-03 15:00:00,15,0,2022,3,3,1,1,False,10.6,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,64754.75,24222.25,73266.0,8511.25,
2022-01-03 16:00:00,123.51,False,2022-01-03 16:00:00,16,0,2022,3,3,1,1,False,10.1,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,65668.5,27263.5,74191.0,8522.5,
2022-01-03 17:00:00,148.49,False,2022-01-03 17:00:00,17,0,2022,3,3,1,1,False,9.1,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,67638.75,29723.25,76005.0,8366.25,
2022-01-03 18:00:00,138.0,False,2022-01-03 18:00:00,18,0,2022,3,3,1,1,False,7.8,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,67555.5,29904.75,76277.0,8721.5,
2022-01-03 19:00:00,117.64,False,2022-01-03 19:00:00,19,0,2022,3,3,1,1,False,7.6,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,66802.0,29752.25,74801.0,7999.0,
2022-01-03 20:00:00,117.71,False,2022-01-03 20:00:00,20,0,2022,3,3,1,1,False,7.5,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,64529.75,28427.0,71770.0,7240.25,
2022-01-03 21:00:00,95.95,False,2022-01-03 21:00:00,21,0,2022,3,3,1,1,False,7.3,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,62289.5,27448.0,67315.0,5025.5,
2022-01-03 22:00:00,105.68,False,2022-01-03 22:00:00,22,0,2022,3,3,1,1,False,7.2,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,59883.25,27167.0,63805.0,3921.75,
2022-01-03 23:00:00,95.26,False,2022-01-03 23:00:00,23,0,2022,3,3,1,1,False,6.7,0.0,17.600000381469727,15947.4404296875,1.1373846530914307,56259.0,25705.5,59788.0,3529.0,
2022-01-04 00:00:00,103.7,False,2022-01-04 00:00:00,0,1,2022,4,4,1,1,False,6.2,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,53777.5,26746.25,56885.0,3107.5,
2022-01-04 01:00:00,108.27,False,2022-01-04 01:00:00,1,1,2022,4,4,1,1,False,6.3,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,51767.5,27427.75,53739.0,1971.5,
2022-01-04 02:00:00,105.92,False,2022-01-04 02:00:00,2,1,2022,4,4,1,1,False,6.5,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,51061.25,29071.75,51018.0,-43.25,
2022-01-04 03:00:00,103.41,False,2022-01-04 03:00:00,3,1,2022,4,4,1,1,False,6.4,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,51228.5,31762.5,49630.0,-1598.5,
2022-01-04 04:00:00,102.71,False,2022-01-04 04:00:00,4,1,2022,4,4,1,1,False,6.4,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,52385.25,35196.25,48882.0,-3503.25,
2022-01-04 05:00:00,114.23,False,2022-01-04 05:00:00,5,1,2022,4,4,1,1,False,6.0,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,54941.25,39671.75,49287.0,-5654.25,
2022-01-04 06:00:00,156.91,False,2022-01-04 06:00:00,6,1,2022,4,4,1,1,False,5.8,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,59489.0,45561.25,53230.0,-6259.0,
2022-01-04 07:00:00,182.64,False,2022-01-04 07:00:00,7,1,2022,4,4,1,1,False,6.0,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,63780.0,50980.75,58933.0,-4847.0,
2022-01-04 08:00:00,178.91,False,2022-01-04 08:00:00,8,1,2022,4,4,1,1,False,6.7,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,66847.0,54857.0,62430.0,-4417.0,
2022-01-04 09:00:00,190.0,False,2022-01-04 09:00:00,9,1,2022,4,4,1,1,False,7.0,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,68162.25,56232.75,63286.0,-4876.25,
2022-01-04 10:00:00,189.88,False,2022-01-04 10:00:00,10,1,2022,4,4,1,1,False,7.0,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,68423.25,55981.5,63289.0,-5134.25,
2022-01-04 11:00:00,182.42,False,2022-01-04 11:00:00,11,1,2022,4,4,1,1,False,6.8,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,69501.75,56188.75,63474.0,-6027.75,
2022-01-04 12:00:00,182.46,False,2022-01-04 12:00:00,12,1,2022,4,4,1,1,False,6.7,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,69835.25,55314.5,63521.0,-6314.25,
2022-01-04 13:00:00,179.59,False,2022-01-04 13:00:00,13,1,2022,4,4,1,1,False,6.8,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,68906.25,53368.5,63533.0,-5373.25,
2022-01-04 14:00:00,179.0,False,2022-01-04 14:00:00,14,1,2022,4,4,1,1,False,7.0,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,67661.0,51662.5,62816.0,-4845.0,
2022-01-04 15:00:00,180.93,False,2022-01-04 15:00:00,15,1,2022,4,4,1,1,False,6.9,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,66621.5,50388.75,63405.0,-3216.5,
2022-01-04 16:00:00,166.69,False,2022-01-04 16:00:00,16,1,2022,4,4,1,1,False,6.9,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,67288.75,50577.75,64459.0,-2829.75,
2022-01-04 17:00:00,189.88,False,2022-01-04 17:00:00,17,1,2022,4,4,1,1,False,6.8,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,69311.5,51419.0,67799.0,-1512.5,
2022-01-04 18:00:00,184.94,False,2022-01-04 18:00:00,18,1,2022,4,4,1,1,False,6.6,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,69323.0,49851.0,68865.0,-458.0,
2022-01-04 19:00:00,178.99,False,2022-01-04 19:00:00,19,1,2022,4,4,1,1,False,6.2,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,68246.0,47247.0,68167.0,-79.0,
2022-01-04 20:00:00,156.12,False,2022-01-04 20:00:00,20,1,2022,4,4,1,1,False,5.9,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,65782.25,43373.75,66314.0,531.75,
2022-01-04 21:00:00,140.92,False,2022-01-04 21:00:00,21,1,2022,4,4,1,1,False,5.7,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,63511.0,39607.75,63767.0,256.0,
2022-01-04 22:00:00,137.92,False,2022-01-04 22:00:00,22,1,2022,4,4,1,1,False,5.3,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,61244.0,36215.5,63010.0,1766.0,
2022-01-04 23:00:00,97.56,False,2022-01-04 23:00:00,23,1,2022,4,4,1,1,False,4.5,0.0,16.56999969482422,16069.7998046875,1.1301988363265991,57533.5,31266.25,61411.0,3877.5,
2022-01-05 00:00:00,105.31,False,2022-01-05 00:00:00,0,2,2022,5,5,1,1,False,4.1,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,54494.75,29904.75,58709.0,4214.25,
2022-01-05 01:00:00,97.29,False,2022-01-05 01:00:00,1,2,2022,5,5,1,1,False,3.9,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,53102.25,27027.5,58986.0,5883.75,
2022-01-05 02:00:00,84.5,False,2022-01-05 02:00:00,2,2,2022,5,5,1,1,False,3.9,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,52777.75,24916.5,59789.0,7011.25,
2022-01-05 03:00:00,75.38,False,2022-01-05 03:00:00,3,2,2022,5,5,1,1,False,3.9,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,53085.0,23425.25,60657.0,7572.0,
2022-01-05 04:00:00,79.11,False,2022-01-05 04:00:00,4,2,2022,5,5,1,1,False,3.9,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,53614.0,22080.5,62668.0,9054.0,
2022-01-05 05:00:00,94.79,False,2022-01-05 05:00:00,5,2,2022,5,5,1,1,False,2.8,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,55713.75,22403.25,65909.0,10195.25,
2022-01-05 06:00:00,99.16,False,2022-01-05 06:00:00,6,2,2022,5,5,1,1,False,2.6,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,59909.5,24263.25,70989.0,11079.5,
2022-01-05 07:00:00,101.15,False,2022-01-05 07:00:00,7,2,2022,5,5,1,1,False,2.5,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,65546.75,28237.5,74842.0,9295.25,
2022-01-05 08:00:00,129.56,False,2022-01-05 08:00:00,8,2,2022,5,5,1,1,False,2.7,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,69486.25,30523.0,77392.0,7905.75,
2022-01-05 09:00:00,113.37,False,2022-01-05 09:00:00,9,2,2022,5,5,1,1,False,3.0,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,70920.25,29466.25,78666.0,7745.75,
2022-01-05 10:00:00,94.43,False,2022-01-05 10:00:00,10,2,2022,5,5,1,1,False,4.2,54.0,17.06999969482422,16177.4404296875,1.1285407543182373,71986.0,27920.0,79572.0,7586.0,
2022-01-05 11:00:00,98.1,False,2022-01-05 11:00:00,11,2,2022,5,5,1,1,False,4.3,27.0,17.06999969482422,16177.4404296875,1.1285407543182373,73395.0,27352.5,80831.0,7436.0,
2022-01-05 12:00:00,95.68,False,2022-01-05 12:00:00,12,2,2022,5,5,1,1,False,5.0,26.0,17.06999969482422,16177.4404296875,1.1285407543182373,73558.0,26989.75,80250.0,6692.0,
2022-01-05 13:00:00,96.8,False,2022-01-05 13:00:00,13,2,2022,5,5,1,1,False,4.6,1.0,17.06999969482422,16177.4404296875,1.1285407543182373,72584.75,26876.25,79049.0,6464.25,
2022-01-05 14:00:00,107.32,False,2022-01-05 14:00:00,14,2,2022,5,5,1,1,False,4.0,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,71349.25,27653.5,76927.0,5577.75,
2022-01-05 15:00:00,119.48,False,2022-01-05 15:00:00,15,2,2022,5,5,1,1,False,3.2,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,70230.0,29205.25,75903.0,5673.0,
2022-01-05 16:00:00,137.28,False,2022-01-05 16:00:00,16,2,2022,5,5,1,1,False,3.2,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,70495.5,31524.5,76306.0,5810.5,
2022-01-05 17:00:00,148.09,False,2022-01-05 17:00:00,17,2,2022,5,5,1,1,False,2.9,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,72174.0,34317.0,77269.0,5095.0,
2022-01-05 18:00:00,139.88,False,2022-01-05 18:00:00,18,2,2022,5,5,1,1,False,4.1,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,71724.5,35008.5,76462.0,4737.5,
2022-01-05 19:00:00,135.75,False,2022-01-05 19:00:00,19,2,2022,5,5,1,1,False,4.6,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,69782.25,34548.0,74653.0,4870.75,
2022-01-05 20:00:00,119.93,False,2022-01-05 20:00:00,20,2,2022,5,5,1,1,False,4.3,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,66192.0,32576.5,70944.0,4752.0,
2022-01-05 21:00:00,98.09,False,2022-01-05 21:00:00,21,2,2022,5,5,1,1,False,4.5,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,63690.75,31580.5,67156.0,3465.25,
2022-01-05 22:00:00,118.71,False,2022-01-05 22:00:00,22,2,2022,5,5,1,1,False,4.6,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,61780.25,31598.5,64439.0,2658.75,
2022-01-05 23:00:00,99.68,False,2022-01-05 23:00:00,23,2,2022,5,5,1,1,False,4.0,0.0,17.06999969482422,16177.4404296875,1.1285407543182373,58225.0,29475.75,61269.0,3044.0,
2022-01-06 00:00:00,99.85,False,2022-01-06 00:00:00,0,3,2022,6,6,1,1,False,3.5,0.0,20.290000915527344,16076.16015625,1.1312217712402344,52995.5,25393.75,59269.0,6273.5,
2022-01-06 01:00:00,101.32,False,2022-01-06 01:00:00,1,3,2022,6,6,1,1,False,3.4,0.0,20.290000915527344,16076.16015625,1.1312217712402344,51007.25,24535.0,57960.0,6952.75,
2022-01-06 02:00:00,110.01,False,2022-01-06 02:00:00,2,3,2022,6,6,1,1,False,1.6,0.0,20.290000915527344,16076.16015625,1.1312217712402344,50014.75,25075.75,57438.0,7423.25,
2022-01-06 03:00:00,111.55,False,2022-01-06 03:00:00,3,3,2022,6,6,1,1,False,2.0,0.0,20.290000915527344,16076.16015625,1.1312217712402344,50137.0,26922.5,56288.0,6151.0,
2022-01-06 04:00:00,123.37,False,2022-01-06 04:00:00,4,3,2022,6,6,1,1,False,1.1,0.0,20.290000915527344,16076.16015625,1.1312217712402344,50847.75,29528.25,55979.0,5131.25,
2022-01-06 05:00:00,149.94,False,2022-01-06 05:00:00,5,3,2022,6,6,1,1,False,0.3,0.0,20.290000915527344,16076.16015625,1.1312217712402344,52573.0,33411.0,55825.0,3252.0,
2022-01-06 06:00:00,185.92,False,2022-01-06 06:00:00,6,3,2022,6,6,1,1,False,-0.3,0.0,20.290000915527344,16076.16015625,1.1312217712402344,56859.0,39600.25,57974.0,1115.0,
2022-01-06 07:00:00,228.25,False,2022-01-06 07:00:00,7,3,2022,6,6,1,1,False,-0.4,0.0,20.290000915527344,16076.16015625,1.1312217712402344,61128.25,45718.5,60224.0,-904.25,
2022-01-06 08:00:00,228.92,False,2022-01-06 08:00:00,8,3,2022,6,6,1,1,False,-0.3,2.0,20.290000915527344,16076.16015625,1.1312217712402344,63892.5,49958.0,62636.0,-1256.5,
2022-01-06 09:00:00,212.9,False,2022-01-06 09:00:00,9,3,2022,6,6,1,1,False,0.5,60.0,20.290000915527344,16076.16015625,1.1312217712402344,65078.75,50154.0,63358.0,-1720.75,
2022-01-06 10:00:00,215.5,False,2022-01-06 10:00:00,10,3,2022,6,6,1,1,False,1.3,60.0,20.290000915527344,16076.16015625,1.1312217712402344,66395.0,49614.0,64988.0,-1407.0,
2022-01-06 11:00:00,231.9,False,2022-01-06 11:00:00,11,3,2022,6,6,1,1,False,2.4,60.0,20.290000915527344,16076.16015625,1.1312217712402344,68185.5,50092.75,64954.0,-3231.5,
2022-01-06 12:00:00,226.0,False,2022-01-06 12:00:00,12,3,2022,6,6,1,1,False,2.8,60.0,20.290000915527344,16076.16015625,1.1312217712402344,68151.75,50120.0,63765.0,-4386.75,
2022-01-06 13:00:00,209.2,False,2022-01-06 13:00:00,13,3,2022,6,6,1,1,False,3.2,60.0,20.290000915527344,16076.16015625,1.1312217712402344,66718.25,50655.25,60503.0,-6215.25,
2022-01-06 14:00:00,216.06,False,2022-01-06 14:00:00,14,3,2022,6,6,1,1,False,3.2,60.0,20.290000915527344,16076.16015625,1.1312217712402344,65474.5,52993.25,58064.0,-7410.5,
2022-01-06 15:00:00,230.77,False,2022-01-06 15:00:00,15,3,2022,6,6,1,1,False,2.5,43.0,20.290000915527344,16076.16015625,1.1312217712402344,65020.75,56531.5,55864.0,-9156.75,
2022-01-06 16:00:00,245.95,False,2022-01-06 16:00:00,16,3,2022,6,6,1,1,False,1.5,0.0,20.290000915527344,16076.16015625,1.1312217712402344,66253.25,59567.75,55583.0,-10670.25,
2022-01-06 17:00:00,274.11,False,2022-01-06 17:00:00,17,3,2022,6,6,1,1,False,0.9,0.0,20.290000915527344,16076.16015625,1.1312217712402344,68147.5,59894.75,59947.0,-8200.5,
2022-01-06 18:00:00,273.44,False,2022-01-06 18:00:00,18,3,2022,6,6,1,1,False,0.6,0.0,20.290000915527344,16076.16015625,1.1312217712402344,68023.75,57396.75,61671.0,-6352.75,
2022-01-06 19:00:00,245.48,False,2022-01-06 19:00:00,19,3,2022,6,6,1,1,False,0.4,0.0,20.290000915527344,16076.16015625,1.1312217712402344,66612.0,53458.25,61640.0,-4972.0,
2022-01-06 20:00:00,226.14,False,2022-01-06 20:00:00,20,3,2022,6,6,1,1,False,-0.1,0.0,20.290000915527344,16076.16015625,1.1312217712402344,63605.25,48278.25,60601.0,-3004.25,
2022-01-06 21:00:00,208.31,False,2022-01-06 21:00:00,21,3,2022,6,6,1,1,False,-0.5,0.0,20.290000915527344,16076.16015625,1.1312217712402344,61386.5,44325.0,59381.0,-2005.5,
2022-01-06 22:00:00,178.75,False,2022-01-06 22:00:00,22,3,2022,6,6,1,1,False,-0.5,0.0,20.290000915527344,16076.16015625,1.1312217712402344,59965.5,41363.25,59722.0,-243.5,
2022-01-06 23:00:00,124.7,False,2022-01-06 23:00:00,23,3,2022,6,6,1,1,False,-0.9,0.0,20.290000915527344,16076.16015625,1.1312217712402344,56731.75,36544.75,58592.0,1860.25,
