datetime,price,is_weekend,hour,dayofweek,quarter,year,dayofyear,dayofmonth,month,weekofyear,is_holiday,temp,tsun,price_ma_3d,VIX,DAX,EURUSD,grid_load,residual_load,total_DH_generation,energy_balance
2022-02-04 01:00:00,128.0,False,1,4,1,2022,35,4,2,5,False,6.0,0.0,137.25333333333336,23.219999313354492,15099.5595703125,1.14357590675354,49661.75,29024.25,56224.0,6562.25
2022-02-04 02:00:00,126.17,False,2,4,1,2022,35,4,2,5,False,5.9,0.0,130.96000000000006,23.219999313354492,15099.5595703125,1.14357590675354,48682.5,27445.0,56381.0,7698.5
2022-02-04 03:00:00,127.69,False,3,4,1,2022,35,4,2,5,False,5.7,0.0,127.2866666666667,23.219999313354492,15099.5595703125,1.14357590675354,48864.0,26915.75,56842.0,7978.0
2022-02-04 04:00:00,124.27,False,4,4,1,2022,35,4,2,5,False,5.5,0.0,126.04333333333336,23.219999313354492,15099.5595703125,1.14357590675354,49760.0,27063.75,58510.0,8750.0
2022-02-04 05:00:00,120.37,False,5,4,1,2022,35,4,2,5,False,5.5,0.0,124.11000000000003,23.219999313354492,15099.5595703125,1.14357590675354,52488.5,29018.5,61393.0,8904.5
2022-02-04 06:00:00,151.45,False,6,4,1,2022,35,4,2,5,False,5.4,0.0,132.03000000000003,23.219999313354492,15099.5595703125,1.14357590675354,58384.0,33623.75,66649.0,8265.0
2022-02-04 07:00:00,192.43,False,7,4,1,2022,35,4,2,5,False,5.4,0.0,154.75000000000003,23.219999313354492,15099.5595703125,1.14357590675354,66303.75,40075.25,72617.0,6313.25
2022-02-04 08:00:00,219.12,False,8,4,1,2022,35,4,2,5,False,5.5,0.0,187.6666666666667,23.219999313354492,15099.5595703125,1.14357590675354,69343.5,40774.75,76452.0,7108.5
2022-02-04 09:00:00,169.66,False,9,4,1,2022,35,4,2,5,False,6.0,0.0,193.7366666666667,23.219999313354492,15099.5595703125,1.14357590675354,70495.5,39047.25,77665.0,7169.5
2022-02-04 10:00:00,133.05,False,10,4,1,2022,35,4,2,5,False,6.1,0.0,173.94333333333338,23.219999313354492,15099.5595703125,1.14357590675354,71825.5,37368.0,77847.0,6021.5
2022-02-04 11:00:00,133.0,False,11,4,1,2022,35,4,2,5,False,6.4,0.0,145.2366666666667,23.219999313354492,15099.5595703125,1.14357590675354,72562.5,35223.25,78942.0,6379.5
2022-02-04 12:00:00,131.04,False,12,4,1,2022,35,4,2,5,False,7.4,0.0,132.36333333333337,23.219999313354492,15099.5595703125,1.14357590675354,71803.0,32366.25,78615.0,6812.0
2022-02-04 13:00:00,120.57,False,13,4,1,2022,35,4,2,5,False,7.8,0.0,128.20333333333335,23.219999313354492,15099.5595703125,1.14357590675354,70410.5,30122.5,77471.0,7060.5
2022-02-04 14:00:00,117.45,False,14,4,1,2022,35,4,2,5,False,8.0,0.0,123.02000000000004,23.219999313354492,15099.5595703125,1.14357590675354,68412.5,28597.0,75509.0,7096.5
2022-02-04 15:00:00,117.81,False,15,4,1,2022,35,4,2,5,False,8.2,1.0,118.61000000000003,23.219999313354492,15099.5595703125,1.14357590675354,66864.5,28615.25,74354.0,7489.5
2022-02-04 16:00:00,119.04,False,16,4,1,2022,35,4,2,5,False,8.1,0.0,118.10000000000004,23.219999313354492,15099.5595703125,1.14357590675354,65228.0,28093.0,73561.0,8333.0
2022-02-04 17:00:00,128.44,False,17,4,1,2022,35,4,2,5,False,8.0,0.0,121.76333333333338,23.219999313354492,15099.5595703125,1.14357590675354,65877.25,28490.75,76243.0,10365.75
2022-02-04 18:00:00,151.28,False,18,4,1,2022,35,4,2,5,False,7.8,0.0,132.92000000000004,23.219999313354492,15099.5595703125,1.14357590675354,65727.25,27273.75,78801.0,13073.75
2022-02-04 19:00:00,119.27,False,19,4,1,2022,35,4,2,5,False,7.6,0.0,132.9966666666667,23.219999313354492,15099.5595703125,1.14357590675354,64446.25,25448.5,77758.0,13311.75
2022-02-04 20:00:00,106.86,False,20,4,1,2022,35,4,2,5,False,7.5,0.0,125.80333333333336,23.219999313354492,15099.5595703125,1.14357590675354,61737.75,22506.75,74474.0,12736.25
2022-02-04 21:00:00,108.21,False,21,4,1,2022,35,4,2,5,False,6.8,0.0,111.4466666666667,23.219999313354492,15099.5595703125,1.14357590675354,58704.5,19184.5,71592.0,12887.5
2022-02-04 22:00:00,105.57,False,22,4,1,2022,35,4,2,5,False,7.0,0.0,106.88000000000004,23.219999313354492,15099.5595703125,1.14357590675354,56210.25,17059.25,69033.0,12822.75
2022-02-04 23:00:00,87.38,False,23,4,1,2022,35,4,2,5,False,3.7,0.0,100.3866666666667,23.219999313354492,15099.5595703125,1.14357590675354,52982.75,14179.75,66430.0,13447.25
2022-02-05 00:00:00,98.96,True,0,5,1,2022,36,5,2,5,False,3.3,0.0,97.30333333333336,,,,50256.75,11698.5,64253.0,13996.25
2022-02-05 01:00:00,88.81,True,1,5,1,2022,36,5,2,5,False,3.3,0.0,91.7166666666667,,,,48706.5,10684.75,62641.0,13934.5
2022-02-05 02:00:00,65.56,True,2,5,1,2022,36,5,2,5,False,3.6,0.0,84.44333333333337,,,,48023.0,10400.25,61681.0,13658.0
2022-02-05 03:00:00,49.98,True,3,5,1,2022,36,5,2,5,False,3.7,0.0,68.1166666666667,,,,47798.75,10571.0,60905.0,13106.25
2022-02-05 04:00:00,57.59,True,4,5,1,2022,36,5,2,5,False,3.9,0.0,57.710000000000036,,,,48096.5,11118.25,60961.0,12864.5
2022-02-05 05:00:00,63.11,True,5,5,1,2022,36,5,2,5,False,3.9,0.0,56.89333333333337,,,,49115.25,12490.5,61614.0,12498.75
2022-02-05 06:00:00,84.95,True,6,5,1,2022,36,5,2,5,False,3.9,0.0,68.55000000000004,,,,51277.5,14378.5,63375.0,12097.5
2022-02-05 07:00:00,114.57,True,7,5,1,2022,36,5,2,5,False,3.7,0.0,87.54333333333336,,,,54696.75,18303.25,65117.0,10420.25
2022-02-05 08:00:00,115.88,True,8,5,1,2022,36,5,2,5,False,1.7,0.0,105.13333333333337,,,,58293.75,20877.75,69103.0,10809.25
2022-02-05 09:00:00,135.14,True,9,5,1,2022,36,5,2,5,False,3.7,12.0,121.86333333333336,,,,60731.25,19817.75,72120.0,11388.75
2022-02-05 10:00:00,102.51,True,10,5,1,2022,36,5,2,5,False,4.2,40.0,117.84333333333336,,,,62481.75,17011.5,73787.0,11305.25
2022-02-05 11:00:00,114.34,True,11,5,1,2022,36,5,2,5,False,4.8,13.0,117.33000000000004,,,,63606.5,13806.5,76442.0,12835.5
2022-02-05 12:00:00,88.77,True,12,5,1,2022,36,5,2,5,False,4.7,5.0,101.87333333333338,,,,63089.75,11299.5,76952.0,13862.25
2022-02-05 13:00:00,74.32,True,13,5,1,2022,36,5,2,5,False,6.1,43.0,92.4766666666667,,,,61890.75,10778.0,76305.0,14414.25
2022-02-05 14:00:00,69.03,True,14,5,1,2022,36,5,2,5,False,5.9,1.0,77.37333333333336,,,,60578.25,12161.75,73739.0,13160.75
2022-02-05 15:00:00,87.82,True,15,5,1,2022,36,5,2,5,False,5.9,0.0,77.0566666666667,,,,59748.75,16082.5,71194.0,11445.25
2022-02-05 16:00:00,120.12,True,16,5,1,2022,36,5,2,5,False,5.6,0.0,92.32333333333338,,,,58902.75,20451.0,69707.0,10804.25
2022-02-05 17:00:00,150.6,True,17,5,1,2022,36,5,2,5,False,5.4,0.0,119.51333333333336,,,,60957.0,24302.0,72211.0,11254.0
2022-02-05 18:00:00,146.6,True,18,5,1,2022,36,5,2,5,False,5.4,0.0,139.1066666666667,,,,61528.0,23753.0,74044.0,12516.0
2022-02-05 19:00:00,115.86,True,19,5,1,2022,36,5,2,5,False,5.2,0.0,137.6866666666667,,,,60134.0,20996.5,74060.0,13926.0
2022-02-05 20:00:00,106.12,True,20,5,1,2022,36,5,2,5,False,4.9,0.0,122.86000000000006,,,,57850.75,17409.5,71963.0,14112.25
2022-02-05 21:00:00,39.87,True,21,5,1,2022,36,5,2,5,False,5.1,0.0,87.28333333333337,,,,56146.5,14649.75,69109.0,12962.5
2022-02-05 22:00:00,31.98,True,22,5,1,2022,36,5,2,5,False,5.0,0.0,59.32333333333337,,,,55028.0,13123.25,67740.0,12712.0
2022-02-05 23:00:00,10.98,True,23,5,1,2022,36,5,2,5,False,4.9,0.0,27.61000000000004,,,,52060.25,9386.25,66822.0,14761.75
2022-02-06 00:00:00,10.36,True,0,6,1,2022,37,6,2,5,False,4.3,0.0,17.773333333333373,,,,51521.75,9019.5,65070.0,13548.25
2022-02-06 01:00:00,9.23,True,1,6,1,2022,37,6,2,5,False,4.8,0.0,10.190000000000039,,,,49532.75,6587.0,63112.0,13579.25
2022-02-06 02:00:00,5.8,True,2,6,1,2022,37,6,2,5,False,5.1,0.0,8.463333333333372,,,,48413.75,5127.75,61807.0,13393.25
2022-02-06 03:00:00,0.17,True,3,6,1,2022,37,6,2,5,False,4.7,0.0,5.066666666666705,,,,48367.25,4863.5,60796.0,12428.75
2022-02-06 04:00:00,1.38,True,4,6,1,2022,37,6,2,5,False,4.3,0.0,2.450000000000038,,,,47745.75,4090.25,60783.0,13037.25
2022-02-06 05:00:00,7.45,True,5,6,1,2022,37,6,2,5,False,4.8,0.0,3.0000000000000377,,,,48007.25,4284.5,61911.0,13903.75
2022-02-06 06:00:00,0.12,True,6,6,1,2022,37,6,2,5,False,4.8,0.0,2.983333333333371,,,,48408.25,4029.75,62436.0,14027.75
2022-02-06 07:00:00,4.2,True,7,6,1,2022,37,6,2,5,False,4.9,0.0,3.923333333333371,,,,50260.75,5564.25,64315.0,14054.25
2022-02-06 08:00:00,10.84,True,8,6,1,2022,37,6,2,5,False,5.3,0.0,5.053333333333371,,,,53336.0,8326.25,68012.0,14676.0
2022-02-06 09:00:00,12.36,True,9,6,1,2022,37,6,2,5,False,5.8,0.0,9.13333333333337,,,,56680.25,11325.25,69065.0,12384.75
2022-02-06 10:00:00,13.75,True,10,6,1,2022,37,6,2,5,False,6.2,0.0,12.316666666666704,,,,59274.5,13378.75,70078.0,10803.5
2022-02-06 11:00:00,20.68,True,11,6,1,2022,37,6,2,5,False,7.1,2.0,15.596666666666705,,,,61319.5,15373.5,71011.0,9691.5
2022-02-06 12:00:00,85.2,True,12,6,1,2022,37,6,2,5,False,7.6,0.0,39.8766666666667,,,,61360.0,15844.5,71700.0,10340.0
2022-02-06 13:00:00,90.23,True,13,6,1,2022,37,6,2,5,False,7.5,0.0,65.37000000000005,,,,59412.75,15079.25,69311.0,9898.25
2022-02-06 14:00:00,70.05,True,14,6,1,2022,37,6,2,5,False,7.5,0.0,81.82666666666671,,,,57516.75,14661.25,66862.0,9345.25
2022-02-06 15:00:00,70.02,True,15,6,1,2022,37,6,2,5,False,6.5,0.0,76.76666666666671,,,,56751.25,15196.25,65402.0,8650.75
2022-02-06 16:00:00,94.93,True,16,6,1,2022,37,6,2,5,False,5.9,0.0,78.33333333333337,,,,57334.5,16598.5,65242.0,7907.5
2022-02-06 17:00:00,116.52,True,17,6,1,2022,37,6,2,5,False,5.7,0.0,93.82333333333338,,,,60079.0,19699.0,69410.0,9331.0
2022-02-06 18:00:00,125.0,True,18,6,1,2022,37,6,2,5,False,5.3,0.0,112.15000000000005,,,,61446.0,20989.25,71559.0,10113.0
2022-02-06 19:00:00,118.7,True,19,6,1,2022,37,6,2,5,False,4.7,0.0,120.07333333333338,,,,59980.25,19480.0,72142.0,12161.75
2022-02-06 20:00:00,102.05,True,20,6,1,2022,37,6,2,5,False,4.5,0.0,115.25000000000004,,,,57099.25,16701.75,70150.0,13050.75
2022-02-06 21:00:00,90.35,True,21,6,1,2022,37,6,2,5,False,4.6,0.0,103.70000000000005,,,,55280.25,15476.25,68066.0,12785.75
2022-02-06 22:00:00,112.47,True,22,6,1,2022,37,6,2,5,False,4.4,0.0,101.62333333333338,,,,55009.25,16465.5,66264.0,11254.75
2022-02-06 23:00:00,94.96,True,23,6,1,2022,37,6,2,5,False,4.1,0.0,99.26000000000003,,,,52383.5,14302.75,64256.0,11872.5
2022-02-07 00:00:00,20.04,False,0,0,1,2022,38,7,2,6,False,4.1,0.0,75.82333333333337,22.860000610351562,15206.6396484375,1.145514726638794,50599.75,11264.75,60948.0,10348.25
2022-02-07 01:00:00,15.91,False,1,0,1,2022,38,7,2,6,False,2.9,0.0,43.636666666666706,22.860000610351562,15206.6396484375,1.145514726638794,49417.0,10036.5,60865.0,11448.0
2022-02-07 02:00:00,14.27,False,2,0,1,2022,38,7,2,6,False,2.7,0.0,16.74000000000004,22.860000610351562,15206.6396484375,1.145514726638794,49271.0,9451.25,61117.0,11846.0
2022-02-07 03:00:00,10.08,False,3,0,1,2022,38,7,2,6,False,2.7,0.0,13.420000000000043,22.860000610351562,15206.6396484375,1.145514726638794,50074.5,9847.5,61693.0,11618.5
2022-02-07 04:00:00,13.8,False,4,0,1,2022,38,7,2,6,False,2.5,0.0,12.71666666666671,22.860000610351562,15206.6396484375,1.145514726638794,51093.25,10459.25,62523.0,11429.75
2022-02-07 05:00:00,21.0,False,5,0,1,2022,38,7,2,6,False,2.3,0.0,14.960000000000042,22.860000610351562,15206.6396484375,1.145514726638794,54190.25,13505.0,66430.0,12239.75
2022-02-07 06:00:00,60.9,False,6,0,1,2022,38,7,2,6,False,2.5,0.0,31.900000000000045,22.860000610351562,15206.6396484375,1.145514726638794,61111.25,20121.75,73317.0,12205.75
2022-02-07 07:00:00,128.07,False,7,0,1,2022,38,7,2,6,False,2.8,0.0,69.99000000000005,22.860000610351562,15206.6396484375,1.145514726638794,66895.25,26348.0,77908.0,11012.75
2022-02-07 08:00:00,130.17,False,8,0,1,2022,38,7,2,6,False,3.3,0.0,106.38000000000004,22.860000610351562,15206.6396484375,1.145514726638794,69042.0,27187.0,81067.0,12025.0
2022-02-07 09:00:00,127.26,False,9,0,1,2022,38,7,2,6,False,3.8,13.0,128.50000000000006,22.860000610351562,15206.6396484375,1.145514726638794,70133.25,24634.5,82514.0,12380.75
2022-02-07 10:00:00,95.0,False,10,0,1,2022,38,7,2,6,False,4.4,1.0,117.47666666666673,22.860000610351562,15206.6396484375,1.145514726638794,70699.5,20915.5,84303.0,13603.5
2022-02-07 11:00:00,94.96,False,11,0,1,2022,38,7,2,6,False,5.8,14.0,105.74000000000005,22.860000610351562,15206.6396484375,1.145514726638794,71669.75,17786.75,86573.0,14903.25
2022-02-07 12:00:00,70.43,False,12,0,1,2022,38,7,2,6,False,6.2,10.0,86.79666666666672,22.860000610351562,15206.6396484375,1.145514726638794,71515.5,15143.75,87604.0,16088.5
2022-02-07 13:00:00,30.83,False,13,0,1,2022,38,7,2,6,False,6.4,13.0,65.40666666666671,22.860000610351562,15206.6396484375,1.145514726638794,70446.75,14300.5,86853.0,16406.25
2022-02-07 14:00:00,22.05,False,14,0,1,2022,38,7,2,6,False,6.3,11.0,41.10333333333338,22.860000610351562,15206.6396484375,1.145514726638794,69308.75,15725.75,84364.0,15055.25
2022-02-07 15:00:00,80.04,False,15,0,1,2022,38,7,2,6,False,4.9,16.0,44.30666666666671,22.860000610351562,15206.6396484375,1.145514726638794,68721.5,20497.25,80893.0,12171.5
2022-02-07 16:00:00,108.08,False,16,0,1,2022,38,7,2,6,False,4.9,29.0,70.05666666666671,22.860000610351562,15206.6396484375,1.145514726638794,68361.75,26854.75,78302.0,9940.25
2022-02-07 17:00:00,148.74,False,17,0,1,2022,38,7,2,6,False,4.7,0.0,112.2866666666667,22.860000610351562,15206.6396484375,1.145514726638794,69795.75,32960.25,77411.0,7615.25
2022-02-07 18:00:00,169.94,False,18,0,1,2022,38,7,2,6,False,4.2,0.0,142.2533333333334,22.860000610351562,15206.6396484375,1.145514726638794,70157.5,35148.0,76733.0,6575.5
2022-02-07 19:00:00,160.1,False,19,0,1,2022,38,7,2,6,False,4.3,0.0,159.59333333333336,22.860000610351562,15206.6396484375,1.145514726638794,69427.25,35810.25,75642.0,6214.75
2022-02-07 20:00:00,155.01,False,20,0,1,2022,38,7,2,6,False,3.7,0.0,161.68333333333337,22.860000610351562,15206.6396484375,1.145514726638794,66352.75,33605.75,72879.0,6526.25
2022-02-07 21:00:00,129.64,False,21,0,1,2022,38,7,2,6,False,3.0,0.0,148.25000000000003,22.860000610351562,15206.6396484375,1.145514726638794,63256.75,31134.25,69815.0,6558.25
2022-02-07 22:00:00,123.16,False,22,0,1,2022,38,7,2,6,False,2.9,0.0,135.9366666666667,22.860000610351562,15206.6396484375,1.145514726638794,60914.75,29512.5,67381.0,6466.25
2022-02-07 23:00:00,102.74,False,23,0,1,2022,38,7,2,6,False,2.8,0.0,118.51333333333336,22.860000610351562,15206.6396484375,1.145514726638794,57687.25,26324.5,64452.0,6764.75
2022-02-08 00:00:00,121.96,False,0,1,1,2022,39,8,2,6,False,3.4,0.0,115.95333333333338,21.440000534057617,15242.3798828125,1.1442956924438477,55706.75,24457.25,63190.0,7483.25
2022-02-08 01:00:00,112.08,False,1,1,1,2022,39,8,2,6,False,3.6,0.0,112.26000000000003,21.440000534057617,15242.3798828125,1.1442956924438477,54385.25,22553.25,63162.0,8776.75
2022-02-08 02:00:00,107.86,False,2,1,1,2022,39,8,2,6,False,3.2,0.0,113.9666666666667,21.440000534057617,15242.3798828125,1.1442956924438477,53660.5,20999.25,63642.0,9981.5
2022-02-08 03:00:00,104.97,False,3,1,1,2022,39,8,2,6,False,3.1,0.0,108.30333333333336,21.440000534057617,15242.3798828125,1.1442956924438477,54189.75,20803.0,63814.0,9624.25
2022-02-08 04:00:00,104.12,False,4,1,1,2022,39,8,2,6,False,2.8,0.0,105.65000000000005,21.440000534057617,15242.3798828125,1.1442956924438477,55340.5,21230.25,64900.0,9559.5
2022-02-08 05:00:00,109.32,False,5,1,1,2022,39,8,2,6,False,3.1,0.0,106.1366666666667,21.440000534057617,15242.3798828125,1.1442956924438477,58417.0,23149.25,67225.0,8808.0
2022-02-08 06:00:00,134.05,False,6,1,1,2022,39,8,2,6,False,3.6,0.0,115.83000000000004,21.440000534057617,15242.3798828125,1.1442956924438477,65320.0,28461.25,73909.0,8589.0
2022-02-08 07:00:00,128.54,False,7,1,1,2022,39,8,2,6,False,3.7,0.0,123.97000000000003,21.440000534057617,15242.3798828125,1.1442956924438477,68773.5,30905.75,78859.0,10085.5
2022-02-08 08:00:00,146.16,False,8,1,1,2022,39,8,2,6,False,4.0,0.0,136.25000000000003,21.440000534057617,15242.3798828125,1.1442956924438477,70248.25,30891.0,81676.0,11427.75
2022-02-08 09:00:00,131.13,False,9,1,1,2022,39,8,2,6,False,4.5,0.0,135.2766666666667,21.440000534057617,15242.3798828125,1.1442956924438477,71275.5,30047.5,81976.0,10700.5
2022-02-08 10:00:00,120.06,False,10,1,1,2022,39,8,2,6,False,5.7,0.0,132.45000000000002,21.440000534057617,15242.3798828125,1.1442956924438477,71980.25,28986.5,81628.0,9647.75
2022-02-08 11:00:00,125.35,False,11,1,1,2022,39,8,2,6,False,6.4,0.0,125.51333333333336,21.440000534057617,15242.3798828125,1.1442956924438477,72839.75,28757.75,81389.0,8549.25
2022-02-08 12:00:00,122.14,False,12,1,1,2022,39,8,2,6,False,7.2,0.0,122.51666666666671,21.440000534057617,15242.3798828125,1.1442956924438477,72760.0,28291.75,80076.0,7316.0
2022-02-08 13:00:00,119.41,False,13,1,1,2022,39,8,2,6,False,8.2,0.0,122.30000000000003,21.440000534057617,15242.3798828125,1.1442956924438477,71741.75,28103.25,78402.0,6660.25
2022-02-08 14:00:00,123.95,False,14,1,1,2022,39,8,2,6,False,8.5,0.0,121.83333333333337,21.440000534057617,15242.3798828125,1.1442956924438477,70466.5,29061.0,76681.0,6214.5
2022-02-08 15:00:00,149.0,False,15,1,1,2022,39,8,2,6,False,8.7,0.0,130.78666666666672,21.440000534057617,15242.3798828125,1.1442956924438477,69541.5,31428.25,74997.0,5455.5
2022-02-08 16:00:00,161.94,False,16,1,1,2022,39,8,2,6,False,9.1,0.0,144.96333333333337,21.440000534057617,15242.3798828125,1.1442956924438477,69020.5,34541.25,73770.0,4749.5
2022-02-08 17:00:00,196.98,False,17,1,1,2022,39,8,2,6,False,8.8,0.0,169.3066666666667,21.440000534057617,15242.3798828125,1.1442956924438477,70392.0,38725.75,75072.0,4680.0
2022-02-08 18:00:00,209.56,False,18,1,1,2022,39,8,2,6,False,8.7,0.0,189.49333333333337,21.440000534057617,15242.3798828125,1.1442956924438477,70928.5,40869.5,75196.0,4267.5
2022-02-08 19:00:00,199.95,False,19,1,1,2022,39,8,2,6,False,8.6,0.0,202.16333333333338,21.440000534057617,15242.3798828125,1.1442956924438477,70008.0,40861.0,73768.0,3760.0
2022-02-08 20:00:00,182.94,False,20,1,1,2022,39,8,2,6,False,8.7,0.0,197.48333333333335,21.440000534057617,15242.3798828125,1.1442956924438477,66790.25,37966.75,71490.0,4699.75
2022-02-08 21:00:00,139.82,False,21,1,1,2022,39,8,2,6,False,8.7,0.0,174.2366666666667,21.440000534057617,15242.3798828125,1.1442956924438477,63686.5,35112.5,67623.0,3936.5
2022-02-08 22:00:00,132.71,False,22,1,1,2022,39,8,2,6,False,8.8,0.0,151.82333333333335,21.440000534057617,15242.3798828125,1.1442956924438477,61535.25,33522.0,64517.0,2981.75
2022-02-08 23:00:00,123.39,False,23,1,1,2022,39,8,2,6,False,8.8,0.0,131.97333333333336,21.440000534057617,15242.3798828125,1.1442956924438477,58175.5,30432.25,61692.0,3516.5
2022-02-09 00:00:00,115.08,False,0,2,1,2022,40,9,2,6,False,8.8,0.0,123.72666666666673,19.959999084472656,15482.009765625,1.142126202583313,55439.75,27139.0,58180.0,2740.25
2022-02-09 01:00:00,114.87,False,1,2,1,2022,40,9,2,6,False,8.9,0.0,117.78000000000004,19.959999084472656,15482.009765625,1.142126202583313,53699.0,25866.0,56510.0,2811.0
2022-02-09 02:00:00,118.79,False,2,2,1,2022,40,9,2,6,False,8.6,0.0,116.24666666666671,19.959999084472656,15482.009765625,1.142126202583313,53191.75,25566.75,57067.0,3875.25
2022-02-09 03:00:00,109.58,False,3,2,1,2022,40,9,2,6,False,8.6,0.0,114.41333333333337,19.959999084472656,15482.009765625,1.142126202583313,53781.75,26113.5,57099.0,3317.25
2022-02-09 04:00:00,116.95,False,4,2,1,2022,40,9,2,6,False,8.8,0.0,115.1066666666667,19.959999084472656,15482.009765625,1.142126202583313,55527.5,27458.25,59175.0,3647.5
2022-02-09 05:00:00,119.34,False,5,2,1,2022,40,9,2,6,False,8.8,0.0,115.29000000000003,19.959999084472656,15482.009765625,1.142126202583313,58164.0,29324.25,62420.0,4256.0
2022-02-09 06:00:00,139.38,False,6,2,1,2022,40,9,2,6,False,8.9,0.0,125.22333333333337,19.959999084472656,15482.009765625,1.142126202583313,64205.0,33990.75,69265.0,5060.0
2022-02-09 07:00:00,177.16,False,7,2,1,2022,40,9,2,6,False,9.0,0.0,145.29333333333338,19.959999084472656,15482.009765625,1.142126202583313,69945.25,38897.75,75081.0,5135.75
2022-02-09 08:00:00,180.64,False,8,2,1,2022,40,9,2,6,False,9.3,0.0,165.7266666666667,19.959999084472656,15482.009765625,1.142126202583313,71893.75,38776.75,78885.0,6991.25
2022-02-09 09:00:00,179.5,False,9,2,1,2022,40,9,2,6,False,9.0,0.0,179.10000000000002,19.959999084472656,15482.009765625,1.142126202583313,72257.5,35904.25,80698.0,8440.5
2022-02-09 10:00:00,127.06,False,10,2,1,2022,40,9,2,6,False,9.4,0.0,162.40000000000006,19.959999084472656,15482.009765625,1.142126202583313,73740.0,33927.75,81141.0,7401.0
2022-02-09 11:00:00,122.01,False,11,2,1,2022,40,9,2,6,False,9.6,0.0,142.8566666666667,19.959999084472656,15482.009765625,1.142126202583313,74284.75,31879.5,81567.0,7282.25
2022-02-09 12:00:00,123.35,False,12,2,1,2022,40,9,2,6,False,10.0,0.0,124.14000000000004,19.959999084472656,15482.009765625,1.142126202583313,74484.0,31092.75,81824.0,7340.0
2022-02-09 13:00:00,136.91,False,13,2,1,2022,40,9,2,6,False,9.4,0.0,127.42333333333336,19.959999084472656,15482.009765625,1.142126202583313,73208.25,30988.25,81163.0,7954.75
2022-02-09 14:00:00,149.42,False,14,2,1,2022,40,9,2,6,False,9.7,0.0,136.56000000000003,19.959999084472656,15482.009765625,1.142126202583313,72118.5,33871.25,78434.0,6315.5
2022-02-09 15:00:00,179.92,False,15,2,1,2022,40,9,2,6,False,9.5,0.0,155.41666666666669,19.959999084472656,15482.009765625,1.142126202583313,70518.25,37907.0,74785.0,4266.75
2022-02-09 16:00:00,189.95,False,16,2,1,2022,40,9,2,6,False,8.4,0.0,173.0966666666667,19.959999084472656,15482.009765625,1.142126202583313,69594.0,43053.0,71104.0,1510.0
2022-02-09 17:00:00,219.0,False,17,2,1,2022,40,9,2,6,False,8.8,0.0,196.29000000000005,19.959999084472656,15482.009765625,1.142126202583313,70460.0,48004.0,71278.0,818.0
2022-02-09 18:00:00,249.12,False,18,2,1,2022,40,9,2,6,False,8.5,0.0,219.3566666666667,19.959999084472656,15482.009765625,1.142126202583313,71486.25,50741.5,70361.0,-1125.25
2022-02-09 19:00:00,257.28,False,19,2,1,2022,40,9,2,6,False,8.9,0.0,241.80000000000004,19.959999084472656,15482.009765625,1.142126202583313,69973.0,50761.25,69644.0,-329.0
2022-02-09 20:00:00,231.79,False,20,2,1,2022,40,9,2,6,False,9.1,0.0,246.06333333333336,19.959999084472656,15482.009765625,1.142126202583313,66629.25,49073.5,67194.0,564.75
2022-02-09 21:00:00,215.81,False,21,2,1,2022,40,9,2,6,False,9.0,0.0,234.96000000000004,19.959999084472656,15482.009765625,1.142126202583313,63593.5,47666.5,63480.0,-113.5
2022-02-09 22:00:00,211.79,False,22,2,1,2022,40,9,2,6,False,8.8,0.0,219.7966666666667,19.959999084472656,15482.009765625,1.142126202583313,61410.0,47130.0,60605.0,-805.0
2022-02-09 23:00:00,196.7,False,23,2,1,2022,40,9,2,6,False,8.9,0.0,208.10000000000005,19.959999084472656,15482.009765625,1.142126202583313,57988.5,44975.75,57344.0,-644.5
2022-02-10 00:00:00,200.46,False,0,3,1,2022,41,10,2,6,False,8.9,0.0,202.98333333333335,23.90999984741211,15490.4404296875,1.142152190208435,55065.25,42625.25,54887.0,-178.25
2022-02-10 01:00:00,192.61,False,1,3,1,2022,41,10,2,6,False,8.8,0.0,196.59000000000003,23.90999984741211,15490.4404296875,1.142152190208435,53398.0,41520.0,54039.0,641.0
2022-02-10 02:00:00,185.1,False,2,3,1,2022,41,10,2,6,False,8.6,0.0,192.72333333333336,23.90999984741211,15490.4404296875,1.142152190208435,52706.75,41072.25,53670.0,963.25
2022-02-10 03:00:00,172.23,False,3,3,1,2022,41,10,2,6,False,8.4,0.0,183.31333333333336,23.90999984741211,15490.4404296875,1.142152190208435,53087.75,41412.75,54236.0,1148.25
2022-02-10 04:00:00,172.91,False,4,3,1,2022,41,10,2,6,False,8.2,0.0,176.74666666666667,23.90999984741211,15490.4404296875,1.142152190208435,54326.0,42351.5,55060.0,734.0
2022-02-10 05:00:00,174.88,False,5,3,1,2022,41,10,2,6,False,8.0,0.0,173.34000000000003,23.90999984741211,15490.4404296875,1.142152190208435,57682.5,45089.5,56576.0,-1106.5
2022-02-10 06:00:00,203.67,False,6,3,1,2022,41,10,2,6,False,8.1,0.0,183.82000000000002,23.90999984741211,15490.4404296875,1.142152190208435,63677.75,49990.5,60938.0,-2739.75
2022-02-10 07:00:00,233.46,False,7,3,1,2022,41,10,2,6,False,7.7,0.0,204.00333333333336,23.90999984741211,15490.4404296875,1.142152190208435,69330.0,54495.0,66128.0,-3202.0
2022-02-10 08:00:00,240.32,False,8,3,1,2022,41,10,2,6,False,7.8,0.0,225.8166666666667,23.90999984741211,15490.4404296875,1.142152190208435,71704.0,53460.5,71046.0,-658.0
